12 January 2012,Phrase,JUST BROWSING,G P C I,$30000,No,Again with the B's.
13 January 2012,Person,GOLDEN BOY,,$30000,,
16 January 2012,Person,WORLD CHAMP,B Y D A,$30000,No,
17 January 2012,Thing,GIFT VOUCHER,,,No,
18 January 2012,Around the House,JUNK DRAWER,D C M A,$45000,No,
19 January 2012,Phrase,TOP PRIORITY,M B P A,$30000,No,
20 January 2012,Event,PIZZA PARTY,P C M I,$45000,No,
23 January 2012,Phrase,TOUGH BUT FAIR,M C P O,$35000,No,That's the only time I've heard that phrase since it was last used as a bonus puzzle.
24 January 2012,Thing,A QUIET MOMENT,,$35000,No,
25 January 2012,Thing,PRECIOUS CARGO,C P G A,$35000,Yes,And the contestant's name is Precious too.
26 January 2012,Phrase,KEEP PLUGGING AWAY,,,Yes,
27 January 2012,Phrase,AVAILABLE NOW,C M W A,Fiat 500C,Yes,Good time to go for the W.
30 January 2012,Phrase,SKIP AHEAD,D M P A,$30000,Yes,I honestly thought she was going to miss.
31 January 2012,Things,COWBOY BOOTS,D M C A,$35000,No,
1 February 2012,Thing,A HUGE HIT,G M C A,$30000,No,
2 February 2012,Thing,DAILY WORKOUT,W D B O,$30000,Yes,Good time to call W.
3 February 2012,Phrase,PRIDE & JOY,H C D A,$45000,Yes,She also did well in Bonus Land.
6 February 2012,Phrase,LOW IMPACT,,,,
7 February 2012,People,THE WHOLE GANG,D H M A,$100000,,
8 February 2012,Phrase,MAKE A WISH,H M D O,Ford Explorer,Yes,Two cars. Nice!
9 February 2012,Thing,KIND OFFER,G C M O,$45000,No,
10 February 2012,Phrase,BOOKED SOLID,D M C I,$50000,No,
13 February 2012,Thing,HIGH FIVE,B C D A,$40000,No,That one's almost ridiculously hard.
14 February 2012,Phrase,BE QUICK ABOUT IT,C D P A,$50000,No,
15 February 2012,Person,HOMEBUYER,,,,
16 February 2012,Thing,PLYWOOD,P C M A,$30000,No,Attack of the compound words!
17 February 2012,Phrase,BOUNCE BACK,,$30000,,
20 February 2012,Thing,PATCHWORK QUILT,C H M A,$35000,Yes,Wow she pulled that one out of thin air.
21 February 2012,Thing,PURE GENIUS,D M C A,Winnebago,No,
22 February 2012,Phrase,BACK ME UP,B D M A,$30000,Yes,
23 February 2012,Thing,HOUSEWARMING GIFT,G D P O,Winnebago,No,Two compound words in one week? Ouch.
24 February 2012,Things,VIVID COLORS,C M F O,$30000,No,Two V's?
27 February 2012,Phrase,ON YOUR OWN,C M D O,Mazda Miata MX-5,Yes,
28 February 2012,People,KIDS OF ALL AGES,D P M A,$30000,Yes,
29 February 2012,Thing,HOMETOWN FAVORITE,D C K I,$40000,No,
1 March 2012,Phrase,PLAYING A HUNCH,D G B A,$30000,No,
2 March 2012,Thing,BIKE ROUTE,P M C O,$45000,No,
5 March 2012,Thing,WIND-UP TOY,,,,
6 March 2012,Person,PRO BOWLER,D M C A,$35000,No,That one's tougher than it looks.
7 March 2012,Thing,TACKLE BOX,H C D A,$45000,Yes,
8 March 2012,Phrase,LIVING PROOF,G V D O,$30000,No,Wow now how did you miss that?!
9 March 2012,Thing,WICKER CHAIR,D H C A,$30000,Yes,
12 March 2012,Thing,SKYLIGHT,H D M O,$35000,Yes,
13 March 2012,Phrase,BRIDGE THE GAP,D H M A,$100000,,
14 March 2012,Thing,GREAT CHOICE,M D P O,$30000,,
15 March 2012,Phrase,LOOK OUT BELOW,C G H O,$40000,Yes,
16 March 2012,Person,KID BROTHER,G C D A,$100000,,
19 March 2012,Thing,THICK FOG,C D M I,$30000,No,
20 March 2012,Person,UNSUNG HERO,D C H A,$30000,No,How did you not even get HERO?!
21 March 2012,Things,WHITE GLOVES,M D P A,$30000,No,
22 March 2012,Phrase,A BRIGHT FUTURE,G C M A,$30000,No,I'm not liking this pattern...
23 March 2012,Phrase,I WOULD BE DELIGHTED,B P H A,$40000,Yes,
26 March 2012,People,PANEL OF JUDGES,P F H A,Honda Accord,Yes,Two cars again? Sweet.
27 March 2012,Things,PEAK HOURS,C D M O,$100000,,
28 March 2012,Things,BASIC REQUIREMENTS,P D M A,$35000,Such a head-start in letters wasted.,
29 March 2012,Phrase,FLIP THE SWITCH,P F C I,$40000,Yes,
30 March 2012,Phrase,IN THE MIX,C P D O,$30000,No,Is that even a phrase?
2 April 2012,Fun & Games,LEAPFROG,D C H O,$35000,No,
3 April 2012,Phrase,IT WILL GROW ON YOU,C P M A,Ford Mustang,No,
4 April 2012,Phrase,ON THE SAME PAGE,P M H O,$40000,Yes,
5 April 2012,Things,TRIVIA QUESTIONS,P B H O,$30000,No,
6 April 2012,Phrase,TAKE THE BAIT,B C D A,$35000,Yes,
9 April 2012,Things,PSYCHIC POWERS,M D B A,Mazda CX7,No,Something I don't have as P never entered my mind at all.
10 April 2012,Phrase,GET TO THE POINT,G H P O,$30000,Yes,That was easy.
11 April 2012,Thing,WORD OF THE DAY,H D Y O,$45000,Yes,That too.
12 April 2012,Phrase,A FEW LAUGHS,P B D A,$35000,No,
13 April 2012,Person,BOYHOOD IDOL,D C M A,$100000,No,
16 April 2012,Things,PORCELAIN FIGURINES,B M C A,$45000,No,
17 April 2012,Thing,WITTY REMARK,,,No,
18 April 2012,Phrase,OUT OF SIGHT,C M P U,$40000,No,How did you not even get OUT?
19 April 2012,Thing,COOKIE JAR,C M G A,$30000,No,
20 April 2012,Phrase,GO FOR BROKE,P F G I,$30000,No,
23 April 2012,Phrase,GET THE WORD OUT,H C B O,$30000,No,We so need a win.
24 April 2012,Fun & Games,OPENING KICKOFF,G D C O,$35000,No,...Please?
25 April 2012,Thing,A LIGHT TOUCH,G C H O,$40000,Yes,Thank you.
26 April 2012,Phrase,BACK IN A FLASH,M C H I,$100000,Yes,
27 April 2012,Phrase,A CUT ABOVE,H D M A,$30000,No,
30 April 2012,Thing,BIRD FOOD,D P B A,$100000,,
1 May 2012,Thing,SHORT PAUSE,M C P A,Nissan Leaf,No,How did you not even get PAUSE?
2 May 2012,Phrase,WAVE THE FLAG,D C M I,$30000,No,
3 May 2012,Thing,BUBBLE WRAP,D G P A,Nissan Leaf,No,
4 May 2012,Things,BOWS AND RIBBONS,F D M I,$30000,Yes,
7 May 2012,Person,COMPUTER WHIZ,H C P O,$30000,No,
8 May 2012,Place,JOGGING PATH,C D M I,$50000,No,I wouldn't have gotten that with the G's.
9 May 2012,Phrase,SECOND EFFORT,C D M O,$30000,Yes,
10 May 2012,Thing,BOOKMARK,,$30000,,
11 May 2012,Phrase,FIGURE IT OUT,C H P I,$40000,Yes,
14 May 2012,Person,VARSITY COACH,C H Y A,$30000,Yes,
15 May 2012,Thing,MAGIC WAND,,,,
16 May 2012,Thing,A BRISK PACE,C M B O,$30000,Yes,
17 May 2012,Things,HOPES AND AMBITIONS,C D M A,$40000,No,
18 May 2012,Thing,CLIPBOARD,C D M A,$50000,No,
21 May 2012,Thing,TEMPERATURE GAUGE,C P D A,$30000,Yes,
22 May 2012,Phrase,FOR WHAT IT'S WORTH,,$30000,Yes,
23 May 2012,Thing,SHARP CURVE,H D M O,$35000,No,
24 May 2012,Thing,PAPERWORK,C H M O,$35000,No,
25 May 2012,Person,BLOGGER,B H P U,$30000,Yes,
28 May 2012,Phrase,PROVE IT,D P C I,$30000,Yes,
29 May 2012,Thing,TWO-PART FINALE,B D G I,$30000,No,I think that should've been Event.
30 May 2012,Thing,BALMY WEATHER,C D M A,$30000,No,
31 May 2012,Event,MAIDEN VOYAGE,,,,
1 June 2012,Phrase,WAY BACK WHEN,P M H O,$40000,No,
4 June 2012,Phrase,WHAT A BARGAIN,C D M I,$45000,No,
5 June 2012,Phrase,IN A HURRY,H Y C A,$30000,Yes,
6 June 2012,Phrase,QUITE A COMPLIMENT,H M D A,$50000,No,$32000-plus still isn't bad.
7 June 2012,Person,FAMOUS AUTHOR,C D P O,$45000,Yes,
8 June 2012,Thing,VALID EXCUSE,B G H O,$40000,No,Rare to see that backfire.
11 June 2012,Person,ORIGINAL OWNER,C F D O,$30000,Yes,
12 June 2012,Things,KHAKI SHORTS,P M D O,$30000,No,
13 June 2012,Living Thing,WATCHDOG,P M D A,Honda Accord,No,Harder than it looks trust me.
14 June 2012,Phrase,MY BIG CHANCE,D C M O,$45000,No,
15 June 2012,Phrase,KICK UP YOUR HEELS,C M H A,$30000,No,
17 September 2012,Phrase,WORTH THE WAIT,W H D A,$30000,Yes,Good start to the season!
18 September 2012,Phrase,EXACTLY ALIKE,H M Y O,$30000,No,
19 September 2012,Thing,GLOBAL PHENOMENON,C H M A,$30000,Yes,
20 September 2012,Place,HIKING PATH,D W G I,Mazda Miata MX-5,Yes,
21 September 2012,Place,LIGHTHOUSE,H G B O,$35000,Yes,
24 September 2012,Thing,HIGH INCOME,H G M A,Volkswagen CC,No,
25 September 2012,Thing,KAYAK PADDLE,F G C A,Volkswagen CC,No,That's a tough one but I got it.
26 September 2012,Thing,AERIAL VIEW,C M P O,$30000,No,
27 September 2012,Thing,PLUSH TOY,,$30000,,
28 September 2012,Phrase,CAN I HAVE A HUG?,C F V I,Volkswagen CC,No,Wow I wouldn't have gotten that under any circumstances. Nice use of question mark though.
1 October 2012,Phrase,ON MY WAY,M C Y O,$30000,Yes,Short phrase is short.
2 October 2012,Phrase,PREVIOUS EXPERIENCE,C H D A,$50000,No,
3 October 2012,Thing,HUGE REWARD,C M P A,Fiat 500C,No,
4 October 2012,Phrase,RIGHT DOWN TO THE WIRE,G C B A,$45000,Yes,
5 October 2012,Thing,AMBITION,M C P A,Fiat 500C,Yes,Short Thing is short.
8 October 2012,Thing,PUBLIC SPEAKING,D C M O,$30000,Yes,Just barely got that one in.
9 October 2012,Phrase,THE BIG PICTURE,C H M O,Honda CRV,No,And someone else forgot what letters you're spotted...
10 October 2012,Phrase,IN OTHER WORDS,W D H O,Honda CRV,Yes,Two-car win and an easy puzzle.
11 October 2012,Phrase,I'M BACK AGAIN,M F H I,$30000,No,
12 October 2012,Thing,VALUABLE GIFT,C P M O,Honda CRV,No,
15 October 2012,Thing,HEAVY DUMBBELL,,,,
16 October 2012,Phrase,QUITE AN EVENT,M C H O,$45000,Wow good job!,
17 October 2012,Phrase,ALIVE AND KICKING,D H M A,$100000,,
18 October 2012,Things,BABY CLOTHES,C M D I,Ford Edge,No,
19 October 2012,Person,YOUNG UPSTART,P H D A,$30000,No,Finally something that isn't Thing or Phrase.
22 October 2012,Thing,SHARP IMAGE,C D H A,$45000,No,
23 October 2012,Thing,POWER SURGE,C M D A,Ford Mustang convertible,No,
24 October 2012,Thing,BRIEF LAYOVER,H D M I,$30000,No,
25 October 2012,Thing,WILD PITCH,D M B A,$40000,No,Wow those blanks had a lot of possibilities.
26 October 2012,Thing,UNIQUE INSIGHT,M C H O,$40000,No,
29 October 2012,Phrase,PICK AND CHOOSE,C D M O,$45000,Yes,
30 October 2012,Phrase,LOOK AWAY,F M C I,$30000,No,
31 October 2012,Things,ABBREVIATIONS,,,No,
1 November 2012,What Are You Doing?,KIDDING AROUND,C G H I,Chevy Camaro,No,I've never heard "kidding" with any sort of adverb.
2 November 2012,Phrase,LONG OVERDUE,,,No,
5 November 2012,Phrase,ON THE PHONE,H D P O,$45000,Yes,
6 November 2012,Phrase,A WORD OF ADVICE,C D M O,$50000,Yes,
7 November 2012,Thing,GROUP EFFORT,F P G O,$45000,Yes,Wow twice in one week that they've pretty much backed into it.
8 November 2012,Thing,PINKY RING,G C D I,Fiat 500C,Yes,Now this is a streak I like.
9 November 2012,Thing,UPBEAT TEMPO,M D H A,$100000,,
12 November 2012,Phrase,OUTFOX THE COMPETITION,M D C I,$30000,No,
13 November 2012,Thing,POSITIVE VIBE,B H P O,$35000,Yes,
14 November 2012,Event,AWARDS BANQUET,C M D A,$30000,Yes,
15 November 2012,Thing,HOME PAGE,C M P I,$45000,No,
16 November 2012,Thing,HIGH POINT,P H C A,$30000,Yes,
19 November 2012,Thing,KIND FACE,C D P A,Audi A4,Yes,Just barely got that one.
20 November 2012,Event,GUIDED TOUR,C D P O,$40000,No,How did you not get that?
21 November 2012,Thing,COIN BANK,C M D A,$100000,,
22 November 2012,Thing,FIRST GLIMPSE,D B C I,$100000,No,
23 November 2012,Phrase,BITE YOUR TONGUE,D H C A,Audi A4,No,
26 November 2012,Thing,SUBWAY TOKEN,P G H A,$40000,No,
27 November 2012,Phrase,DON'T GIVE UP HOPE,C D M A,$30000,No,As an aspiring contestant I like the sound of that phrase.
28 November 2012,Phrase,HIGH VOLUME,D M G A,Audi A4,Yes,
29 November 2012,Person,EXPERT IN THE FIELD,P H F I,Audi A4,Yes,That was easy.
30 November 2012,People,WIFE AND KIDS,D P G O,$45000,No,
3 December 2012,Thing,FAMILY VIDEO,D M P A,$40000,No,Also a video store I frequent.
4 December 2012,What Are You Doing?,IMPROVISING,C D P I,Mini Cooper,No,
5 December 2012,Thing,SHOEBOX,P M D O,$35000,Yes,Remember. O is your friend.
6 December 2012,Thing,TOUGH PUZZLE,B D F U,$30000,No,Is this what we call irony?
7 December 2012,Place,WHEAT FARM,M P C O,Mini Cooper,No,
10 December 2012,Event,POWER OUTAGE,D M H O,Ford Escape,No,
11 December 2012,Thing,FIGHT SONG,,,,
12 December 2012,Thing,LOUDSPEAKER,,,,
13 December 2012,Place,COZY HIDEAWAY,H D M A,$40000,Cheap adjective is cheap.,
14 December 2012,Quotation,JACK BE QUICK,C M H A,$40000,Whoa hold the phone... Quotation?!?,
17 December 2012,Phrase,PROBLEM SOLVED,D P C O,Jeep Grand Cherokee,Yes,
18 December 2012,Thing,WAISTBAND,G D C I,Jeep Grand Cherokee,No,Argh off by only one letter.
19 December 2012,Thing,HEAVY OVERCOAT,H C D O,Jeep Grand Cherokee,Yes,
20 December 2012,Food & Drink,GOOEY BROWNIES,C M D A,Jeep Grand Cherokee,No,
21 December 2012,Phrase,HIT THE BUZZER,H M P A,$30000,No,Hey now you don't do that to someone who's won $69300 in the main game!
24 December 2012,Thing,OFFICIAL BUSINESS,C D M A,Volkswagen Bug,Yes,
25 December 2012,Thing,EXACT QUOTE,,,,
26 December 2012,Phrase,A WIDE RANGE OF OPTIONS,,,,
27 December 2012,Thing,FINAL PHASE,C D M A,Yes,,
28 December 2012,Phrase,WE HEARD YOU,D B P A,Yes,$100000,
31 December 2012,Place,QUIET SUBURB,D M H I,Ford Edge,No,That may be one of the toughest puzzles I've ever figured out from just RSTLNE.
1 January 2013,Thing,AWKWARD POSE,,,,
2 January 2013,Things,MUFFLED VOICES,D C M A,$30000,Yes,Wow good job figuring that one out.
3 January 2013,Phrase,THROWN FOR A LOOP,,,Yes,
4 January 2013,People,JAM-PACKED CROWD,C H G A,,Yes,
7 January 2013,Phrase,MAKE A WAGER,M V D A,$35000,Yes,
8 January 2013,Phrase,JUST SAY THE WORD,J M K O,Ford Mustang,No,
9 January 2013,Thing,DOUBLE TAKE,D B K O,$40000,Yes,
10 January 2013,Thing,FOAM PILLOW,C M P O,$30000,Yes,
11 January 2013,Thing,YOGA MAT,C M P U,$40000,No,
14 January 2013,Place,PUBLIC ZOO,,,,
15 January 2013,Phrase,BOOST MY EGO,B G H A,$35000,Yes,
16 January 2013,Thing,HOTEL VOUCHER,C H P A,Toyota FJ Cruiser,No,Thought she had it with the H's.
17 January 2013,Phrase,LIGHT AND FLUFFY,D M C I,Toyota FJ Cruiser,No,
18 January 2013,Things,BOXING GLOVES,C H Y O,$35000,No,
21 January 2013,Thing,PLAID FABRIC,H C P A,$30000,No,
22 January 2013,Phrase,WHIP UP SOMETHING,F M D O,Winnebago,No,What I wasn't able to do.
23 January 2013,Place,PROVING GROUND,B G C A,$30000,No,
24 January 2013,Phrase,HOW FUNNY,C D P O,Winnebago,No,
25 January 2013,Things,EIGHT OUNCES,P V C O,Winnebago,No,Much more fair than FOUR QUARTS if you ask me.
28 January 2013,Phrase,WAIT FOR IT,H D M A,$35000,No,
29 January 2013,Place,A PACKED HOUSE,H C F O,$35000,No,
30 January 2013,Things,HAPPY FACES,C D F O,$35000,Yes,Finally.
31 January 2013,Person,SPUNKY HERO,P D H A,$35000,No,
1 February 2013,Person,YOUNG PRODIGY,M D C A,$30000,No,
4 February 2013,Thing,KEY TO THE OFFICE,C P M A,$35000,No,
5 February 2013,Phrase,MAKE A VOW,B C P O,$35000,No,Wow that's the third time I couldn't figure that answer out at least.
6 February 2013,What Are You Doing?,LAUGHING IT UP,G B M A,$35000,No,
7 February 2013,Phrase,THE OBJECT OF THE GAME,G M C I,$30000,No,Really? Not even a guess?
8 February 2013,Thing,PATCHY FOG,,,No,
11 February 2013,Phrase,VIEW FROM ABOVE,H B C A,Mini Cooper Roadster,No,
12 February 2013,Thing,MAHOGANY FINISH,C D M I,$35000,No,
13 February 2013,Things,THIGH-HIGH BOOTS,C M D A,Mini Cooper Roadster,No,
14 February 2013,Thing,VORACIOUS APPETITE,C H M A,$30000,No,Someone doesn't know how to spell...
15 February 2013,What Are You Doing?,BROWSING,C G Y O,Mini Cooper Roadster,Yes,Finally!
18 February 2013,Living Thing,SHRUBBERY,M D C A,$45000,No,You'd think that after a while people would stop calling that.
19 February 2013,Thing,PIANO BENCH,C H D O,$30000,Yes,
20 February 2013,Person,HOMEOWNER,H C M I,$30000,Yes,
21 February 2013,Thing,LIGHTWEIGHT JACKET,G C B O,$30000,No,
22 February 2013,Phrase,FOUR OF A KIND,D M K O,$30000,Yes,
25 February 2013,Thing,TRICK PLAY,C M D A,$45000,Yes,
26 February 2013,Place,FIREHOUSE,M F D U,$30000,Yes,
27 February 2013,Phrase,HANG IT UP,P D G I,$35000,Yes,This is looking good.
28 February 2013,Phrase,WHISKED AWAY,C D F A,$45000,No,
1 March 2013,Thing,VIOLIN BOW,C D M A,$40000,No,
4 March 2013,What Are You Doing?,VACUUMING,D M G I,$30000,No,Cool double U bro.
5 March 2013,Thing,JOYSTICK,D C M I,$30000,No,
6 March 2013,Things,WORDS OF LOVE,M F D O,$30000,Yes,
7 March 2013,Thing,ZERO GRAVITY,D M P O,$30000,No,
8 March 2013,Thing,APPROVAL,D B H I,$30000,No,Wow I had nothing on that.
11 March 2013,Thing,VAGUE IMPRESSION,P M B A,$50000,No,
12 March 2013,Things,BOARDROOM CHAIRS,C H M A,$45000,Yes,There's such a thing?
13 March 2013,Phrase,HUG IT OUT,F P G I,$30000,Yes,Again that's a thing?!
14 March 2013,Thing,FOOLPROOF SCHEME,F P G A,$50000,Yes,
15 March 2013,What Are You Doing?,MAKING A BUDGET,M G D A,Mini Cooper Roadster,Yes,
18 March 2013,Phrase,DO NOT BUDGE,M F P O,$30000,Yes,
19 March 2013,Place,PRIVATE BUNGALOW,C H P I,$30000,No,
20 March 2013,Thing,FAMILY SAGA,C H M O,$50000,No,
21 March 2013,Place,IN THE DUGOUT,M C P O,$30000,Yes,
22 March 2013,Phrase,PAY IT FORWARD,C P H I,Toyota Venza,Yes,What? Genuinely good Bonus Round playing two days in a row?
25 March 2013,Phrase,VOICE YOUR OPINION,,,,
26 March 2013,Phrase,IT WAS BOUND TO HAPPEN,,,,
27 March 2013,Place,PHOTO BOOTH,Y D C A,$100000,,
28 March 2013,Thing,CHALKBOARD,M C D A,$35000,Yes,Not a bad time to call those.
29 March 2013,People,GOLF FOURSOME,,,,
1 April 2013,Thing,QUART OF PAINT,C H P I,$30000,Yes,
2 April 2013,Phrase,A PAUSE IN THE ACTION,M C G O,$100000,Yes,
3 April 2013,Things,DISPLAYS AND EXHIBITS,D B C A,$30000,No,
4 April 2013,Food & Drink,VEGGIE PIZZA,D H C I,$30000,No,
5 April 2013,Thing,SHAVING FOAM,D M P I,$50000,No,Contrived much?
8 April 2013,Phrase,HIGHLY PROFITABLE,C D P A,$45000,No,
9 April 2013,What Are You Doing?,BANKING,G P H I,$45000,No,
10 April 2013,Thing,SHORT QUIZ,,,No,
11 April 2013,Place,HOME OFFICE,D M P I,$30000,No,
12 April 2013,Thing,WIDE GAP,B H P O,$35000,No,
15 April 2013,Place,SCENIC PARKWAY,C H D I,Audi A3,No,
16 April 2013,Place,TURNPIKE EXIT,C M D U,Audi A3,No,Two roadgeek puzzles in a row.
17 April 2013,People,VICTORIOUS PLAYERS,C D M A,$30000,No,
18 April 2013,Things,CHEEKBONES,C H P O,$30000,Yes,Finally.
19 April 2013,Thing,ROUGH SURFACE,C D M A,$40000,Yes,Good job!
22 April 2013,Person,BARGAIN SHOPPER,C D H A,$40000,Yes,
23 April 2013,Phrase,JUST A HUNCH,D J C A,$40000,No,So of course I say JUST A PINCH which still fits...
24 April 2013,Phrase,TOUGH TO KNOW,H G P O,Mini Cooper Roadster,Yes,
25 April 2013,Thing,YUMMY BUFFET,C K M A,$40000,No,
26 April 2013,Phrase,DON'T THINK TWICE,H K D I,$30000,Yes,
29 April 2013,What Are You Doing?,HOWLING WITH LAUGHTER,H C D A,$30000,Yes,
30 April 2013,What Are You Doing?,WAVING GOODBYE,C P F A,$30000,No,Yeah no way was that one getting solved.
1 May 2013,Thing,YOUTHFUL COMPLEXION,P C M A,$50000,No,I feel like I should've gotten that.
2 May 2013,Things,PUDGY CHEEKS,D F G O,$35000,No,
3 May 2013,Phrase,FIZZLE OUT,M C H O,$35000,No,
6 May 2013,Place,JUNIOR HIGH,C D H O,$35000,Yes,
7 May 2013,Thing,DOWN PARKA,D H M O,$35000,No,
8 May 2013,Thing,FUNKY MUSIC,D H G I,$30000,No,
9 May 2013,Thing,AVOCADO PIT,M D H A,$30000,No,
10 May 2013,Phrase,ZIP UP YOUR JACKET,D Y C O,$35000,No,
13 May 2013,Thing,HALFWAY POINT,G C F O,$35000,No,
14 May 2013,Thing,WORLDWIDE HIT,P G M A,$100000,No,
15 May 2013,What Are You Doing?,JOKING AROUND,G M C O,$35000,No,Oh come on.
16 May 2013,Occupation,VIDEOGRAPHER,A C B M,$35000,No,Interesting...
17 May 2013,Thing,GUIDEBOOK,D M C A,$35000,No,This does not bode well.
20 May 2013,Thing,GLAMOROUS GOWN,D M H O,$35000,No,
21 May 2013,Thing,ROWING MACHINE,,,No,
22 May 2013,Thing,LIGHT DRIZZLE,P B C O,$35000,No,
23 May 2013,Person,FINICKY BABY,C H M O,$35000,No,
24 May 2013,Place,GUARDHOUSE,H C D O,$35000,No,Please tell me this'll average out...
27 May 2013,People,HOME VIEWERS,C M P O,$35000,Yes,Finally.
28 May 2013,Phrase,GOOD QUALITY,H Y G O,BMW 328i,Yes,
29 May 2013,Person,WILDLY HAPPY GUY,C D H O,$30000,No,Contrived much?
30 May 2013,Thing,TOUGH WORKOUT,,,,
31 May 2013,Thing,AUTOBIOGRAPHY,C H M I,$30000,No,
3 June 2013,Thing,BIKINI TOP,P G C I,$30000,Yes,
4 June 2013,Thing,LUXURY YACHT,C M D A,$35000,Yes,
5 June 2013,What Are You Doing?,THE LIMBO,O C K M,$30000,Yes,
6 June 2013,Things,PUFFY CLOUDS,C M P A,$30000,No,
7 June 2013,Living Thing,YOUNG CUB,M C P O,FJ Cruiser,No,
10 June 2013,What Are You Doing?,QUILTING,P G C I,$30000,No,
11 June 2013,Thing,COMPLETE OVERHAUL,,$100000,Yes,
12 June 2013,Thing,BOOK CLUB,C B M U,Ford Flex,Yes,Someone got lucky with the letters.
13 June 2013,What Are You Doing?,WORKING THE ROOM,D G P O,$30000,Yes,
14 June 2013,Thing,HEAVY MACHINERY,C G H A,$30000,Yes,Pretty good end to the season.
16 September 2013,Phrase,BACK IN THE DAY,G D P O,Chevy Camaro,No,
17 September 2013,Person,PREVIOUS OCCUPANT,C D P A,Chevy Camaro,Yes,
18 September 2013,Thing,WALL SAFE,F B C A,Chevy Camaro,Yes,
19 September 2013,Phrase,ALWAYS IN DEMAND,D M P A,$30000,Yes,
20 September 2013,Place,FANCY BOUTIQUE,C P M A,$30000,No,
23 September 2013,Thing,OVERHEAD PROJECTOR,C M P O,$40000,Yes,
24 September 2013,Thing,STOCKY BUILD,M D B I,$45000,Yes,
25 September 2013,Phrase,A STROKE OF GENIUS,K B C I,$30000,Yes,
26 September 2013,Thing,HOUSEHOLD BUDGET,C M P O,$35000,No,
27 September 2013,Phrase,BEHIND SCHEDULE,P M D I,$30000,Yes,
30 September 2013,Thing,PAISLEY DESIGN,H F P O,$30000,No,
1 October 2013,Things,BONGO DRUMS,C H P O,Mazda6,No,
2 October 2013,Thing,POWER PACK,P M D O,$40000,No,What the heck is that?
3 October 2013,Food & Drink,A WHOLE HONEYDEW,H C B A,$30000,Yes,I don't think I've ever seen anyone solve with less confidence.
4 October 2013,Thing,FIXER-UPPER,P B C U,Mazda6,No,Wow I thought for sure this would be a win.
7 October 2013,Phrase,OUT OF POCKET,G C B O,$30000,Yes,
8 October 2013,Thing,OAK PLANK,H D P A,$50000,No,Wow I couldn't think of anything that went with "plank".
9 October 2013,Person,AVID HOCKEY FAN,,$30000,No,
10 October 2013,Things,WOODEN BUNK BEDS,H B D O,$35000,Yes,
11 October 2013,Thing,MURKY WATER,C M P A,$45000,No,
14 October 2013,Phrase,CARVED BY HAND,C D F O,$30000,No,
15 October 2013,On the Map,BORA BORA,B C M A,Mini Cooper Convertible,Yes,I guess they really wanted a win.
16 October 2013,Thing,CHURCH PEW,,Mini Cooper Convertible,Yes,
17 October 2013,Things,GLOSSARY AND INDEX,G B F O,Mini Cooper Convertible,No,
18 October 2013,Thing,HARPSICHORD,D C M A,$50000,Yes,Wow that win was hard-fought.
21 October 2013,Thing,ANTIQUE WATCH,C M G I,$30000,Yes,
21 October 2013,Thing,ANTIQUE WATCH,C M G I,$30000,Yes,
22 October 2013,Phrase,IT'S OUT OF THE WAY,F M C I,$50000,No,Ouch that was painful. She paused between the last two words and the buzzer sounded in between.
23 October 2013,Food & Drink,BAKED HAM,C D M A,$45000,No,
24 October 2013,Place,DOG PARK,P D Y O,$30000,No,Wow thought he had that one.
25 October 2013,Person,EGYPTIAN PHARAOH,D M P A,$35000,Yes,
28 October 2013,Person,GOLFING BUDDY,B C D A,$35000,No,Nice spread of categories lately.
28 October 2013,Person,Person,GOLFING BUDDY,$35000,B C D A,$35000
29 October 2013,JOLLY GOOD FELLOW,Person,G P D O,Yes,,
30 October 2013,Food & Drink,GOURMET POPCORN,P C M O,Yes,$30000,
31 October 2013,People,CHOOSY KIDS,D M G A,Fiat 500,No,
1 November 2013,What Are You Doing?,JUMPING AHEAD,D H M A,$35000,Yes,
4 November 2013,Phrase,WORKS LIKE A CHARM,C D P O,$35000,Yes,
5 November 2013,Phrase,SWAN DIVE,C D M A,Mazda6,Yes,
6 November 2013,Thing,BOUNTIFUL HARVEST,C G W A,$50000,No,
7 November 2013,Food & Drink,BOUILLON CUBE,M C P I,$30000,No,Can't blame him that's a hard word to spell.
8 November 2013,Phrase,GO ASK YOUR FATHER,C D M O,$35000,Yes,
11 November 2013,Phrase,BRIGHT AND BUBBLY,,$30000,Yes,Good time to call a B.
12 November 2013,Phrase,WHAT A HODGEPODGE,C D B I,$40000,No,
13 November 2013,Place,PAVED BIKEWAY,C M B A,$30000,No,We're getting into obscure territory here.
14 November 2013,Person,HOBBYIST,M C H O,Pair of Ford Edges,No,
15 November 2013,Thing,OVERWHELMING SUPPORT,G H D I,$30000,Yes,
18 November 2013,Phrase,FOREVER YOUNG,H P C A,$30000,Yes,Good job getting that one with no help!
19 November 2013,Thing,OBJECTIVE OPINION,C M H I,$40000,Yes,
20 November 2013,Phrase,IN BROAD DAYLIGHT,,$30000,Yes,
21 November 2013,Place,FRUIT GROVE,P C M A,$30000,No,
22 November 2013,Person,VERY HANDY GUY,H C M O,$45000,No,
25 November 2013,Things,PATIO CHAIRS,,Ford Edge,Yes,
26 November 2013,Thing,ERUPTING VOLCANO,G C D I,$30000,No,
27 November 2013,Thing,PLYWOOD BOX,C D M A,$40000,No,
28 November 2013,What Are You Doing?,BABYPROOFING,H M C I,Ford Edge,No,
